row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
187,7C47DB2B,55,0,【제4장】 한쌍인 것 후,0,[Chapter 4] Mirror Opposites III,0,【第肆章】 成對之物 後
188,7CB55A1A,312,30,【제9장】 씨족장 탄생 전,30,[Chapter 9] Birth of a Chieftain I,30,【第九章】 族長誕生 前
189,7CC3A5D3,35,0,【제2장】 홍백 시합 후,0,[Chapter 2] Mock Battle: Red vs White II,0,【第貳章】 紅白比試 後
190,7D77302D,324,18,【제14장】 새로운 정치 전,18,[Chapter 14] New Administration I,18,【第拾肆章】 新的國政 前
191,7D981077,92,0,【제7장】 황녀와 대검,0,[Chapter 7] The Princess and the Greatsword,0,【第七章】 皇女與大劍
192,7EB7B3C1,59,0,【제5장】 황녀와 자애로운 어머니,0,[Chapter 5] The Princess and the Affectionate Mother,0,【第伍章】 皇女與慈母
193,7EF3E443,299,43,【제6장】 오슈토르의 검 중편,43,[Chapter 6] The Blade of Oshtor II,43,【第六章】 奧修特爾的劍 中篇
194,7F318E74,333,9,【최종장】 황자의 사내다움 갈고닦기 전,9,[Final Chapter] A Prince's Journey to Manhood I,9,【最終章】 皇子的男子氣概訓練 前
195,7F350841,6,0,【제1장】 낯선 어머니,0,[Chapter 1] Unfamiliar Mother,0,【第壹章】 陌生的母親
196,8091707B,286,56,【제4장】 울퉁불퉁한 떠돌이 전편 전,56,[Chapter 4] The Rugged Wanderers I - 1,56,【第肆章】 參差不齊的流浪者 前篇 前
197,814A51BD,64,0,【제5장】 망국의 인연 후,0,[Chapter 5] Fate of a Fallen Nation II,0,【第伍章】 亡國之緣 後
198,81531A4C,274,68,【제2장】 홍백 시합 감상전 전,68,[Chapter 2] Mock Battle Analysis I,68,【第貳章】 紅白比試對局回顧 前
199,82AC4CE6,342,0,【제1장】 낯선 어머니,0,[Chapter 1] Unfamiliar Mother,0,【第壹章】 陌生的母親
200,82D7CE22,297,45,【제6장】 원숭이와 게의 싸움 전,45,[Chapter 6] The Monkey and the Crab I,45,【第六章】 猿蟹合戰 前
201,8315A415,308,34,【제8장】 사내의 고집 전,34,[Chapter 8] A Man's Pride I,34,【第八章】 男人的堅持 前
202,84CB4EB2,219,0,【최종장】 신화의 시작 전-1,0,[Final Chapter] The Beginning of a Myth I - 1,0,【最終章】 神話的開端 前-1
203,85A356FA,223,0,【최종장】 신화의 시작 후-1,0,[Final Chapter] The Beginning of a Myth II - 1,0,【最終章】 神話的開端 後-1
204,85DE66FE,340,2,【최종장】 황제의 세상 바로잡기 여행 후편 전,2,[Final Chapter] The Mikado's Quest to Restore the Kingdom III - 1,2,【最終章】 帝的世間改革之旅 後篇 前
205,864D74B4,9,0,【제1장】 네코네의 통곡 하나,0,[Chapter 1] Nekone's Cry I,0,【第壹章】 貓音的慟哭 壹
206,865AB290,316,26,【제9장】 무네치카의 무자수행 중편 전,26,[Chapter 9] Munechika's Training Journey II - 1,26,【第九章】 宗近的武士修行 中篇 前
207,86F67D6E,32,0,【제1장】 어머니를 업고,0,[Chapter 1] Carrying Mother,0,【第壹章】 背負母親
208,8798D8A7,328,14,"【최종장】 여인들, 마음의 여행 전",14,[Final Chapter] The Journey of a Woman's Heart I,14,【最終章】 婦女的心靈之旅 前
209,87DA3DDB,351,0,수라의 대궁 후,0,Savage Greatbow II,0,修羅大弓 後
210,882DFBDB,211,0,【제18장】 마지막 해방 전-1 [모노로그],0,[Chapter 18] Final Release I - 1 [Monologue],0,【第拾八章】 最後的解放 前-1 ［獨白］
211,8889EC5C,237,0,【최종장】 위찰네미테아의 딸-2 [비주얼 시네마],0,[Final Chapter] Daughter of Uitsualnemetia - 2 [Cinematic],0,【最終章】 維茨亞奈米迪亞的女兒-2 ［視覺影片］
212,8AA6C37D,227,0,【최종장】 악몽의 끝,0,[Final Chapter] End of a Nightmare,0,【最終章】 惡夢的終結
213,8B055726,359,0,맡겨진 것 중-1 [비주얼 시네마],0,What Was Entrusted II - 1 [Cinematic],0,受託之人 中-1 ［視覺影片］
214,8BD729C5,133,0,【제10장】 강습 중,0,[Chapter 10] Assault II,0,【第拾章】 強襲 中
215,8C114C9E,42,0,【제3장】 포고의 파문 [모노로그],0,[Chapter 3] Ripples of the Proclamation [Monologue],0,【第參章】 宣告的影響［獨白］
216,8CC464DE,70,0,【제5장】 쿠온의 귀환 [모노로그],0,[Chapter 5] Kuon's Return [Monologue],0,【第伍章】 久遠的回歸 ［獨白］
217,8D0A6213,10,0,【제1장】 앞날이 험난,0,[Chapter 1] Rough Road Ahead,0,【第壹章】 前途多難
218,8DE88CFC,167,0,【제14장】 금단의 힘 전,0,[Chapter 14] Forbidden Power I,0,【第拾肆章】 禁忌之力 前
219,8E77C840,186,0,【제15장】 또 한 명의 후계자 [모노로그],0,[Chapter 15] Another Successor [Monologue],0,【第拾伍章】 另一位繼承人 ［獨白］
220,8EFD4711,25,0,【제1장】 가짜 황녀,0,[Chapter 1] The False Princess,0,【第壹章】 虛偽的皇女
221,8F095C76,73,0,【제6장】 네코네와 쿠온,0,[Chapter 6] Nekone and Kuon,0,【第六章】 貓音與久遠
222,9095E95F,105,0,【제8장】 인정하고 싶지 않은 마음,0,[Chapter 8] Feelings I'd Rather Avoid,0,【第八章】 不肯承認的心意
223,916DDB5E,89,0,【제7장】 쿠온의 약상자,0,[Chapter 7] Kuon's Medicine Box,0,【第七章】 久遠的藥箱
224,93FC4F4C,129,0,【제10장】 조정군 출진,0,[Chapter 10] The Imperial Army's Deployment,0,【第拾章】 朝廷軍出擊
225,9442487F,0,1,【제1장】 지금까지 [모노로그],1,[Chapter 1] Until Now [Monologue],1,【第壹章】 至今為止 ［獨白］
226,945CF333,234,0,【제9장】 배수의 진 후-2 [비주얼 시네마],0,[Chapter 9] No Way Out II - 2 [Cinematic],0,【第九章】 背水一戰 後-2 ［視覺影片］
227,947BA4A8,202,0,【제17장】 부서진 진실 [모노로그],0,[Chapter 17] Shattered Truth [Monologue],0,【第拾七章】 破碎的真實 ［獨白］
228,95D0D87A,158,0,【제12장】 호걸 격돌 전,0,[Chapter 12] Clash of Titans I,0,【第拾貳章】 豪傑纏鬥 前
229,95F03010,17,0,【제1장】 근위대의 위기,0,[Chapter 1] Crisis of the Elites,0,【第壹章】 近衛眾的危機
230,960B6A4D,102,0,【제7장】 결의의 싸움 후,0,[Chapter 7] Resolute Battle II,0,【第七章】 決意之戰 後
231,96A0557F,159,0,【제12장】 호걸 격돌 후-1,0,[Chapter 12] Clash of Titans II - 1,0,【第拾貳章】 豪傑纏鬥 後-1
232,973C7374,77,0,【제6장】 아투이의 배려,0,[Chapter 6] Atuy's Thoughtfulness,0,【第六章】 阿圖依的顧慮
233,973D5E28,208,0,【제17장】 소원의 끝-2,0,[Chapter 17] End of a Wish - 2,0,【第拾七章】 願望的最後-2
234,9840818D,141,0,【제11장】 망집의 불꽃 후-2 [모노로그],0,[Chapter 11] Flames of Delusion III - 2 [Monologue],0,【第拾壹章】 執念火炎 後-2 ［獨白］
235,98482B0D,275,67,【제2장】 홍백 시합 감상전 후,67,[Chapter 2] Mock Battle Analysis II,67,【第貳章】 紅白比試對局回顧 後
236,998A413A,287,55,【제4장】 울퉁불퉁한 떠돌이 전편 후,55,[Chapter 4] The Rugged Wanderers I - 2,55,【第肆章】 參差不齊的流浪者 前篇 後
237,99E28CFB,110,0,【제8장】 유대 후-2,0,[Chapter 8] Bond III - 2,0,【第八章】 牽絆 後-2
238,9A0E9554,309,33,【제8장】 사내의 고집 후,33,[Chapter 8] A Man's Pride II,33,【第八章】 男人的堅持 後
239,9B680F5E,246,0,【제5장】 용호상박-2 [비주얼 시네마],0,[Chapter 5] Dragon and Tiger Collide - 2 [Cinematic],0,【第伍章】 龍虎相搏-2 ［視覺影片］
240,9BBF709D,69,0,【제5장】 패도 황녀 [모노로그],0,[Chapter 5] The Princess of Ambition [Monologue],0,【第伍章】 氣勢凌人的皇女［獨白］
241,9BCCFF63,298,44,【제6장】 원숭이와 게의 싸움 후,44,[Chapter 6] The Monkey and the Crab II,44,【第六章】 猿蟹合戰 後
242,9CAC989C,39,0,【제2장】 신대 문자를 배우다 1,0,[Chapter 2] Learning Eldscript I,0,【第貳章】 學習神代文字 壹
243,9CC557BF,341,1,【최종장】 황제의 세상 바로잡기 여행 후편 후,1,[Final Chapter] The Mikado's Quest to Restore the Kingdom III - 2,1,【最終章】 帝的世間改革之旅 後篇 後
244,9E1169E8,85,0,【제6장】 충동 [모노로그],0,[Chapter 6] Maneuvering [Monologue],0,【第六章】 蠢蠢欲動 ［獨白］
245,9E5E2B69,56,0,【제4장】 드리우는 먹구름 [모노로그],0,[Chapter 4] Gathering Stormclouds [Monologue],0,【第肆章】 暗潮洶湧 ［獨白］
246,9E6B863D,155,0,【제12장】 저격수들 후,0,[Chapter 12] The Snipers II,0,【第拾貳章】 狙擊手們 後
247,9E83E9E6,329,13,"【최종장】 여인들, 마음의 여행 후",13,[Final Chapter] The Journey of a Woman's Heart II,13,【最終章】 婦女的心靈之旅 後
248,9EC10C9A,352,0,지옥에서 온 사자 전,0,Messenger from Denebokshiri I,0,來自地獄的使者 前
249,9EF02F95,170,0,【제14장】 금단의 힘 후-3,0,[Chapter 14] Forbidden Power III - 3,0,【第拾肆章】 禁忌之力 後-3
250,9F3B1D94,147,0,【제12장】 어머니여,0,[Chapter 12] Mother,0,【第拾貳章】 母親啊
251,9F4183D1,317,25,【제9장】 무네치카의 무자수행 중편 후,25,[Chapter 9] Munechika's Training Journey II - 2,25,【第九章】 宗近的武士修行 中篇 後
252,A23DC1BD,156,0,"【제12장】 강적, 다시 전",0,[Chapter 12] Return of a Fierce Adversary I,0,【第拾貳章】 強敵再臨 前
253,A2D64FED,248,0,【제12장】 호걸 격돌 후-2 [비주얼 시네마],0,[Chapter 12] Clash of Titans III - 2 [Cinematic],0,【第拾貳章】 豪傑纏鬥 後-2 ［視覺影片］
254,A411568B,127,0,【제10장】 망국의 황자,0,[Chapter 10] Prince of a Fallen Nation,0,【第拾章】 亡國的皇子
255,A48BBBE8,33,0,【제2장】 가짜 황녀 [모노로그],0,[Chapter 2] The False Princess [Monologue],0,【第貳章】 虛偽的皇女 ［獨白］
256,A5C94A7D,121,0,【제9장】 배수의 진 후-1,0,[Chapter 9] No Way Out II - 1,0,【第九章】 背水一戰 後-1
257,A71E07C9,62,0,【제5장】 미카즈치의 추억,0,[Chapter 5] Mikazuchi's Reminiscence,0,【第伍章】 御雷的追憶
258,A8D2BD25,76,0,【제6장】 포로가 된 무네치카,0,[Chapter 6] Munechika the Captive,0,【第六章】 受囚的宗近
259,A93CDA83,238,0,【최종장】 신화의 시작 후-3 [비주얼 시네마],0,[Final Chapter] The Beginning of a Myth II - 3 [Cinematic],0,【最終章】 神話的開端 後-3 ［視覺影片］
260,A965B522,84,0,【제6장】 안쥬 출진 후,0,[Chapter 6] Anju Goes Into Battle III,0,【第六章】 杏樹出陣 後
261,A97A3036,255,1,【최종장】 그날을 믿으며 [비주얼 시네마],1,[Final Chapter] Believe in that Day [Cinematic],1,【最終章】 相信那個日子 ［視覺影片］
262,AB27F785,253,0,【최종장】 스태프 롤,0,[Final Chapter] Ending Credits,0,【最終章】 工作人員名單
263,AB6E07F0,162,0,【제13장】 결전의 제도 중-2,0,[Chapter 13] Imperial Capital Showdown II - 2,0,【第拾參章】 帝都決戰 中-2
264,ABCBD137,5,0,【제1장】 시찰,0,[Chapter 1] Observation,0,【第壹章】 視察
265,AC87411A,41,0,【제3장】 부활의 안쥬,0,[Chapter 3] Anju Anew,0,【第參章】 復活的杏樹
266,ACB30A5D,189,0,【제15장】 사람을 잇는 자 후-1,0,[Chapter 15] Heir to Humanity III - 1,0,【第拾伍章】 前人的繼承者 後-1
267,ACF76E18,354,0,천화의 지휘자 전,0,Tactician of Heavenly Fire I,0,烤爐的軍師 前
268,AE511E9A,242,0,【최종장】 신화의 시작 후-8 [비주얼 시네마],0,[Final Chapter] The Beginning of a Myth II - 8 [Cinematic],0,【最終章】 神話的開端 後-8 ［視覺影片］
269,AEBFF9BF,3,0,【제1장】 돌아갈 수 없는 마음 후,0,[Chapter 1] Irretrievable Memories III,0,【第壹章】 無處可歸的念想 後
270,AFBC793B,63,0,【제5장】 망국의 인연 전,0,[Chapter 5] Fate of a Fallen Nation I,0,【第伍章】 亡國之緣 前
271,B2716FAF,99,0,【제7장】 시스의 술주정,0,[Chapter 7] Shis' Tipsy Tangent,0,【第七章】 希絲發酒瘋
272,B3CC20B1,198,0,【제15장】 형으로서,0,[Chapter 15] As a Brother,0,【第拾伍章】 身為哥哥
273,B44B4C67,226,0,【최종장】 신화의 시작 후-7,0,[Final Chapter] The Beginning of a Myth II - 7,0,【最終章】 神話的開端 後-7
274,B44E33C2,57,0,【제5장】 여동생으로서……,0,[Chapter 5] As a Sister,0,【第伍章】 身為妹妹……
275,B51AA35D,261,2,【제16장】 정화의 빛 중,2,[Chapter 16] The Purifying Light II,2,【第拾六章】 淨化之光 中
276,B5663D94,18,0,【제1장】 운명의 출격,0,[Chapter 1] Fated Deployment,0,【第壹章】 命運的出擊
277,B5A5FF26,82,0,【제6장】 안쥬 출진 전,0,[Chapter 6] Anju Goes Into Battle I,0,【第六章】 杏樹出陣 前
278,B5EC5F59,353,0,지옥에서 온 사자 후,0,Messenger from Denebokshiri II,0,來自地獄的使者 後
279,B69867AE,196,0,【제15장】 넘쳐흐르는 재앙,0,[Chapter 15] Calamity Unleashed,0,【第拾伍章】 滿溢的災厄
280,B6C2AC2F,68,0,【제5장】 주상할 때,0,[Chapter 5] Time of Request,0,【第伍章】 奏稟之時
281,B7908CE4,201,0,【제17장】 부서진 진실 전,0,[Chapter 17] Shattered Truth I,0,【第拾七章】 破碎的真實 前
282,B7ADE89B,176,0,【제15장】 황녀의 민낯,0,[Chapter 15] The Princess' True Face,0,【第拾伍章】 皇女的真實面貌
283,B82A8400,72,0,【제6장】 과한 봉사,0,[Chapter 6] Excessive Devotion,0,【第六章】 過頭的奉獻
284,B8F842AC,197,0,【제15장】 대해일,0,[Chapter 15] The Great Wave,0,【第拾伍章】 大海嘯
285,BA3F3358,132,0,【제10장】 샷호로의 참전 [모노로그],0,[Chapter 10] Shyahoro Joins the Fray [Monologue],0,【第拾章】 夏赫羅參戰［獨白］
286,BADD3981,244,0,【제4장】 한쌍인 것 중-1 [비주얼 시네마],0,[Chapter 4] Mirror Opposites II - 1 [Cinematic],0,【第肆章】 成對之物 中-1 ［視覺影片］
287,BCCC5593,131,0,【제10장】 강습 전,0,[Chapter 10] Assault I,0,【第拾章】 強襲 前
288,BDAC05B3,199,0,【제16장】 깨어남의 땅에서 [모노로그],0,[Chapter 16] In the Land of Awakening [Monologue],0,【第拾六章】 於覺醒之地 ［獨白］
289,BDEF173F,75,0,【제6장】 지압의 마음,0,[Chapter 6] The Art of Acupressure,0,【第六章】 指壓之心
290,BE666B9C,74,0,【제6장】 아투이식 방법,0,[Chapter 6] Atuy's Way,0,【第六章】 阿圖依的做法
291,C019B4D6,191,0,【제15장】 추적 [모노로그],0,[Chapter 15] Pursuit [Monologue],0,【第拾伍章】 追蹤 ［獨白］
292,C04E0E41,47,0,【제4장】 신대 문자를 배우다 2,0,[Chapter 4] Learning Eldscript II,0,【第肆章】 學習神代文字 貳
293,C1CA99FC,7,0,【제1장】 회복은 멀고,0,[Chapter 1] Recovery is Far Off,0,【第壹章】 不容樂觀
294,C21D93CB,260,3,【제16장】 정화의 빛 전,3,[Chapter 16] The Purifying Light I,3,【第拾六章】 淨化之光 前
295,C2F42A82,91,0,【제7장】 진설·오오오카 재판,0,[Chapter 7] A True Tale: The Oooka's Judgement,0,【第七章】 真說・制裁大岡
296,C364FDE9,86,0,【제7장】 여자의 무기란,0,[Chapter 7] A Woman's Weapon,0,【第七章】 所謂女人的武器
297,C3DA5508,178,0,【제15장】 보물창고의 두 사람,0,[Chapter 15] The Treasure Vault Twosome,0,【第拾伍章】 寶物庫的兩人
298,C3E8346C,269,73,【제1장】 근위대 합류 후-1,73,[Chapter 1] Combining Forces III - 1,73,【第壹章】 與近衛眾會合 後-1
299,C4A7DB15,81,0,【제6장】 루모이 관문 [모노로그],0,[Chapter 6] Rumoy Pass [Monologue],0,【第六章】 魯摩伊關卡 ［獨白］
300,C5B56EA8,122,0,【제9장】 새로운 출발 [모노로그],0,[Chapter 9] Off on a New Journey [Monologue],0,【第九章】 新的起點 ［獨白］
301,C606D23C,96,0,【제7장】 쿠쥬우리와의 동맹 [모노로그],0,[Chapter 7] Alliance with Kujyuri [Monologue],0,【第七章】 與九重里結盟 ［獨白］
302,C761C5D1,217,0,【제18장】 마지막 해방 후-2,0,[Chapter 18] Final Release III - 2,0,【第拾八章】 最後的解放 後-2
303,C782E8CC,124,0,【제10장】 목욕에 거는 열정 3,0,[Chapter 10] Bathhouse Passion II,0,【第拾章】 對入浴的熱情 參
304,C790000A,183,0,【제15장】 위대한 아버지,0,[Chapter 15] Onvitaikayan,0,【第拾伍章】 偉大之父
305,C7F7D0A6,206,0,【제17장】 심연에서 들려오는 목소리 후-2,0,[Chapter 17] Voice from the Abyss II - 2,0,【第拾七章】 來自深淵的呼喚 後-2
306,C852EDF0,138,0,【제11장】 망집의 불꽃 전-2 [모노로그],0,[Chapter 11] Flames of Delusion I - 2 [Monologue],0,【第拾壹章】 執念火炎 前-2 ［獨白］
307,C89BAB1C,350,0,수라의 대궁 전,0,Savage Greatbow I,0,修羅大弓 前
308,C9B88262,79,0,【제6장】 약사와 쌍둥이,0,[Chapter 6] The Apothecary and the Twins,0,【第六章】 藥師與雙胞胎
309,CA52F21D,214,0,【제18장】 마지막 해방-3,0,[Chapter 18] Final Release - 3,0,【第拾八章】 最後的解放-3
310,CBA2EA91,188,0,【제15장】 사람을 잇는 자 중,0,[Chapter 15] Heir to Humanity II,0,【第拾伍章】 前人的繼承者 中
311,CC012800,19,0,【제1장】 의적의 긍지 전,0,[Chapter 1] Pride of a Gentleman Thief I,0,【第壹章】 義賊的尊嚴 前
312,CD6BAF89,251,0,【제18장】 마지막 해방 후-3 [비주얼 시네마],0,[Chapter 18] Final Release III - 3 [Cinematic],0,【第拾八章】 最後的解放 後-3 ［視覺影片］
313,CDDA0917,245,0,【제4장】 한쌍인 것 중-3 [비주얼 시네마],0,[Chapter 4] Mirror Opposites II - 3 [Cinematic],0,【第肆章】 成對之物 中-3 ［視覺影片］
314,CE8AF323,26,0,"【제1장】 브라이, 다시",0,[Chapter 1] The Return of Vurai,0,【第壹章】 武賴，再次來襲
315,CF40B238,263,0,【최종장】 꿈의 끝에서 기다리는 것 [비주얼 시네마],0,[Final Chapter] What Awaits at the End of a Dream [Cinematic],0,【最終章】 夢境過後的現實 ［視覺影片］
316,D009753D,165,0,【제13장】 결전의 제도 후-2 [모노로그],0,[Chapter 13] Imperial Capital Showdown III - 2 [Monologue],0,【第拾參章】 帝都決戰 後-2 ［獨白］
317,D042F06A,361,0,맡겨진 것 후 [비주얼 시네마],0,What Was Entrusted III [Cinematic],0,受託之人 後 ［視覺影片］
318,D1809A5D,349,0,꿈에서 만날 수 있다면 후,0,If We Meet in a Dream II,0,若能於夢中相見 後
