row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
184,7A7E98F1,279,63,【第弐章】 旅の博徒 前編 前,63,[Chapter 2] The Traveling Gambler I - 1,63,【第貳章】 漂泊的賭徒 前篇 前
185,7B6F39C9,343,0,【第参章】 親孝行,0,[Chapter 3] Filial Piety,0,【第參章】 孝行
186,7C341C39,134,0,【第拾章】 強襲 後,0,[Chapter 10] Assault III,0,【第拾章】 強襲 後
187,7C47DB2B,55,0,【第四章】 対なるもの 後,0,[Chapter 4] Mirror Opposites III,0,【第肆章】 成對之物 後
188,7CB55A1A,312,30,【第九章】 氏族長誕生 前,30,[Chapter 9] Birth of a Chieftain I,30,【第九章】 族長誕生 前
189,7CC3A5D3,35,0,【第弐章】 紅白試合 後,0,[Chapter 2] Mock Battle: Red vs White II,0,【第貳章】 紅白比試 後
190,7D77302D,324,18,【第拾四章】 新しい政 前,18,[Chapter 14] New Administration I,18,【第拾肆章】 新的國政 前
191,7D981077,92,0,【第七章】 皇女と大剣,0,[Chapter 7] The Princess and the Greatsword,0,【第七章】 皇女與大劍
192,7EB7B3C1,59,0,【第伍章】 皇女と慈母,0,[Chapter 5] The Princess and the Affectionate Mother,0,【第伍章】 皇女與慈母
193,7EF3E443,299,43,【第六章】 オシュトルの剣 中編,43,[Chapter 6] The Blade of Oshtor II,43,【第六章】 奧修特爾的劍 中篇
194,7F318E74,333,9,【最終章】 皇子の漢磨き 前,9,[Final Chapter] A Prince's Journey to Manhood I,9,【最終章】 皇子的男子氣概訓練 前
195,7F350841,6,0,【第壱章】 見知らぬ母,0,[Chapter 1] Unfamiliar Mother,0,【第壹章】 陌生的母親
196,8091707B,286,56,【第四章】 凸凹の流れ者 前編 前,56,[Chapter 4] The Rugged Wanderers I - 1,56,【第肆章】 參差不齊的流浪者 前篇 前
197,814A51BD,64,0,【第伍章】 亡國の縁 後,0,[Chapter 5] Fate of a Fallen Nation II,0,【第伍章】 亡國之緣 後
198,81531A4C,274,68,【第弐章】 紅白試合感想戦 前,68,[Chapter 2] Mock Battle Analysis I,68,【第貳章】 紅白比試對局回顧 前
199,82AC4CE6,342,0,【第壱章】 見知らぬ母,0,[Chapter 1] Unfamiliar Mother,0,【第壹章】 陌生的母親
200,82D7CE22,297,45,【第六章】 さるかに合戦 前,45,[Chapter 6] The Monkey and the Crab I,45,【第六章】 猿蟹合戰 前
201,8315A415,308,34,【第八章】 漢の意地 前,34,[Chapter 8] A Man's Pride I,34,【第八章】 男人的堅持 前
202,84CB4EB2,219,0,【最終章】 神話の始まり 前-1,0,[Final Chapter] The Beginning of a Myth I - 1,0,【最終章】 神話的開端 前-1
203,85A356FA,223,0,【最終章】 神話の始まり 後-1,0,[Final Chapter] The Beginning of a Myth II - 1,0,【最終章】 神話的開端 後-1
204,85DE66FE,340,2,【最終章】 帝の世直し旅 後編 前,2,[Final Chapter] The Mikado's Quest to Restore the Kingdom III - 1,2,【最終章】 帝的世間改革之旅 後篇 前
205,864D74B4,9,0,【第壱章】 ネコネの慟哭 壱,0,[Chapter 1] Nekone's Cry I,0,【第壹章】 貓音的慟哭 壹
206,865AB290,316,26,【第九章】 ムネチカの武者修行 中編 前,26,[Chapter 9] Munechika's Training Journey II - 1,26,【第九章】 宗近的武士修行 中篇 前
207,86F67D6E,32,0,【第壱章】 母を背負いて,0,[Chapter 1] Carrying Mother,0,【第壹章】 背負母親
208,8798D8A7,328,14,【最終章】 婦女子、心の旅 前,14,[Final Chapter] The Journey of a Woman's Heart I,14,【最終章】 婦女的心靈之旅 前
209,87DA3DDB,351,0,修羅の大弓 後,0,Savage Greatbow II,0,修羅大弓 後
210,882DFBDB,211,0,【第拾八章】 最後の解放 前-1 ［モノローグ］,0,[Chapter 18] Final Release I - 1 [Monologue],0,【第拾八章】 最後的解放 前-1 ［獨白］
211,8889EC5C,237,0,【最終章】 ウィツァルネミテアの娘-2 ［ビジュアルシネマ］,0,[Final Chapter] Daughter of Uitsualnemetia - 2 [Cinematic],0,【最終章】 維茨亞奈米迪亞的女兒-2 ［視覺影片］
212,8AA6C37D,227,0,【最終章】 悪夢の終わり,0,[Final Chapter] End of a Nightmare,0,【最終章】 惡夢的終結
213,8B055726,359,0,託されしもの 中-1 ［ビジュアルシネマ］,0,What Was Entrusted II - 1 [Cinematic],0,受託之人 中-1 ［視覺影片］
214,8BD729C5,133,0,【第拾章】 強襲 中,0,[Chapter 10] Assault II,0,【第拾章】 強襲 中
215,8C114C9E,42,0,【第参章】 布告の波紋 ［モノローグ］,0,[Chapter 3] Ripples of the Proclamation [Monologue],0,【第參章】 宣告的影響［獨白］
216,8CC464DE,70,0,【第伍章】 クオンの帰還 ［モノローグ］,0,[Chapter 5] Kuon's Return [Monologue],0,【第伍章】 久遠的回歸 ［獨白］
217,8D0A6213,10,0,【第壱章】 前途多難,0,[Chapter 1] Rough Road Ahead,0,【第壹章】 前途多難
218,8DE88CFC,167,0,【第拾四章】 禁断の力 前,0,[Chapter 14] Forbidden Power I,0,【第拾肆章】 禁忌之力 前
219,8E77C840,186,0,【第拾伍章】 もうひとりの後継者 ［モノローグ］,0,[Chapter 15] Another Successor [Monologue],0,【第拾伍章】 另一位繼承人 ［獨白］
220,8EFD4711,25,0,【第壱章】 偽の皇女,0,[Chapter 1] The False Princess,0,【第壹章】 虛偽的皇女
221,8F095C76,73,0,【第六章】 ネコネとクオン,0,[Chapter 6] Nekone and Kuon,0,【第六章】 貓音與久遠
222,9095E95F,105,0,【第八章】 認めたくない想い,0,[Chapter 8] Feelings I'd Rather Avoid,0,【第八章】 不肯承認的心意
223,916DDB5E,89,0,【第七章】 クオンの薬箱,0,[Chapter 7] Kuon's Medicine Box,0,【第七章】 久遠的藥箱
224,93FC4F4C,129,0,【第拾章】 朝廷軍の出陣,0,[Chapter 10] The Imperial Army's Deployment,0,【第拾章】 朝廷軍出擊
225,9442487F,0,1,【第壱章】 これまで ［モノローグ］,1,[Chapter 1] Until Now [Monologue],1,【第壹章】 至今為止 ［獨白］
226,945CF333,234,0,【第九章】 背水の陣 後-2 ［ビジュアルシネマ］,0,[Chapter 9] No Way Out II - 2 [Cinematic],0,【第九章】 背水一戰 後-2 ［視覺影片］
227,947BA4A8,202,0,【第拾七章】 砕かれた真実 ［モノローグ］,0,[Chapter 17] Shattered Truth [Monologue],0,【第拾七章】 破碎的真實 ［獨白］
228,95D0D87A,158,0,【第拾弐章】 豪雄激突 前,0,[Chapter 12] Clash of Titans I,0,【第拾貳章】 豪傑纏鬥 前
229,95F03010,17,0,【第壱章】 近衛衆の危機,0,[Chapter 1] Crisis of the Elites,0,【第壹章】 近衛眾的危機
230,960B6A4D,102,0,【第七章】 決意の戦い 後,0,[Chapter 7] Resolute Battle II,0,【第七章】 決意之戰 後
231,96A0557F,159,0,【第拾弐章】 豪雄激突 後-1,0,[Chapter 12] Clash of Titans II - 1,0,【第拾貳章】 豪傑纏鬥 後-1
232,973C7374,77,0,【第六章】 アトゥイの気遣い,0,[Chapter 6] Atuy's Thoughtfulness,0,【第六章】 阿圖依的顧慮
233,973D5E28,208,0,【第拾七章】 願いの果て-2,0,[Chapter 17] End of a Wish - 2,0,【第拾七章】 願望的最後-2
234,9840818D,141,0,【第拾壱章】 妄執の炎 後-2 ［モノローグ］,0,[Chapter 11] Flames of Delusion III - 2 [Monologue],0,【第拾壹章】 執念火炎 後-2 ［獨白］
235,98482B0D,275,67,【第弐章】 紅白試合感想戦 後,67,[Chapter 2] Mock Battle Analysis II,67,【第貳章】 紅白比試對局回顧 後
236,998A413A,287,55,【第四章】 凸凹の流れ者 前編 後,55,[Chapter 4] The Rugged Wanderers I - 2,55,【第肆章】 參差不齊的流浪者 前篇 後
237,99E28CFB,110,0,【第八章】 絆 後-2,0,[Chapter 8] Bond III - 2,0,【第八章】 牽絆 後-2
238,9A0E9554,309,33,【第八章】 漢の意地 後,33,[Chapter 8] A Man's Pride II,33,【第八章】 男人的堅持 後
239,9B680F5E,246,0,【第伍章】 竜虎相打つ-2 ［ビジュアルシネマ］,0,[Chapter 5] Dragon and Tiger Collide - 2 [Cinematic],0,【第伍章】 龍虎相搏-2 ［視覺影片］
240,9BBF709D,69,0,【第伍章】 覇道皇女 ［モノローグ］,0,[Chapter 5] The Princess of Ambition [Monologue],0,【第伍章】 氣勢凌人的皇女［獨白］
241,9BCCFF63,298,44,【第六章】 さるかに合戦 後,44,[Chapter 6] The Monkey and the Crab II,44,【第六章】 猿蟹合戰 後
242,9CAC989C,39,0,【第弐章】 神代文字を学ぶ 壱,0,[Chapter 2] Learning Eldscript I,0,【第貳章】 學習神代文字 壹
243,9CC557BF,341,1,【最終章】 帝の世直し旅 後編 後,1,[Final Chapter] The Mikado's Quest to Restore the Kingdom III - 2,1,【最終章】 帝的世間改革之旅 後篇 後
244,9E1169E8,85,0,【第六章】 蠢動 ［モノローグ］,0,[Chapter 6] Maneuvering [Monologue],0,【第六章】 蠢蠢欲動 ［獨白］
245,9E5E2B69,56,0,【第四章】 立ち込める暗雲 ［モノローグ］,0,[Chapter 4] Gathering Stormclouds [Monologue],0,【第肆章】 暗潮洶湧 ［獨白］
246,9E6B863D,155,0,【第拾弐章】 狙撃手達 後,0,[Chapter 12] The Snipers II,0,【第拾貳章】 狙擊手們 後
247,9E83E9E6,329,13,【最終章】 婦女子、心の旅 後,13,[Final Chapter] The Journey of a Woman's Heart II,13,【最終章】 婦女的心靈之旅 後
248,9EC10C9A,352,0,地獄からの使者 前,0,Messenger from Denebokshiri I,0,來自地獄的使者 前
249,9EF02F95,170,0,【第拾四章】 禁断の力 後-3,0,[Chapter 14] Forbidden Power III - 3,0,【第拾肆章】 禁忌之力 後-3
250,9F3B1D94,147,0,【第拾弐章】 母よ,0,[Chapter 12] Mother,0,【第拾貳章】 母親啊
251,9F4183D1,317,25,【第九章】 ムネチカの武者修行 中編 後,25,[Chapter 9] Munechika's Training Journey II - 2,25,【第九章】 宗近的武士修行 中篇 後
252,A23DC1BD,156,0,【第拾弐章】 豪敵、再び 前,0,[Chapter 12] Return of a Fierce Adversary I,0,【第拾貳章】 強敵再臨 前
253,A2D64FED,248,0,【第拾弐章】 豪雄激突 後-2 ［ビジュアルシネマ］,0,[Chapter 12] Clash of Titans III - 2 [Cinematic],0,【第拾貳章】 豪傑纏鬥 後-2 ［視覺影片］
254,A411568B,127,0,【第拾章】 亡國の皇子,0,[Chapter 10] Prince of a Fallen Nation,0,【第拾章】 亡國的皇子
255,A48BBBE8,33,0,【第弐章】 偽物の皇女 ［モノローグ］,0,[Chapter 2] The False Princess [Monologue],0,【第貳章】 虛偽的皇女 ［獨白］
256,A5C94A7D,121,0,【第九章】 背水の陣 後-1,0,[Chapter 9] No Way Out II - 1,0,【第九章】 背水一戰 後-1
257,A71E07C9,62,0,【第伍章】 ミカヅチの追憶,0,[Chapter 5] Mikazuchi's Reminiscence,0,【第伍章】 御雷的追憶
258,A8D2BD25,76,0,【第六章】 虜囚のムネチカ,0,[Chapter 6] Munechika the Captive,0,【第六章】 受囚的宗近
259,A93CDA83,238,0,【最終章】 神話の始まり 後-3 ［ビジュアルシネマ］,0,[Final Chapter] The Beginning of a Myth II - 3 [Cinematic],0,【最終章】 神話的開端 後-3 ［視覺影片］
260,A965B522,84,0,【第六章】 アンジュ出陣 後,0,[Chapter 6] Anju Goes Into Battle III,0,【第六章】 杏樹出陣 後
261,A97A3036,255,1,【最終章】 その日を信じて ［ビジュアルシネマ］,1,[Final Chapter] Believe in that Day [Cinematic],1,【最終章】 相信那個日子 ［視覺影片］
262,AB27F785,253,0,【最終章】 スタッフロール,0,[Final Chapter] Ending Credits,0,【最終章】 工作人員名單
263,AB6E07F0,162,0,【第拾参章】 決戦の帝都 中-2,0,[Chapter 13] Imperial Capital Showdown II - 2,0,【第拾參章】 帝都決戰 中-2
264,ABCBD137,5,0,【第壱章】 視察,0,[Chapter 1] Observation,0,【第壹章】 視察
265,AC87411A,41,0,【第参章】 復活のアンジュ,0,[Chapter 3] Anju Anew,0,【第參章】 復活的杏樹
266,ACB30A5D,189,0,【第拾伍章】 人を継ぐ者 後-1,0,[Chapter 15] Heir to Humanity III - 1,0,【第拾伍章】 前人的繼承者 後-1
267,ACF76E18,354,0,天火の采配師 前,0,Tactician of Heavenly Fire I,0,烤爐的軍師 前
268,AE511E9A,242,0,【最終章】 神話の始まり 後-8 ［ビジュアルシネマ］,0,[Final Chapter] The Beginning of a Myth II - 8 [Cinematic],0,【最終章】 神話的開端 後-8 ［視覺影片］
269,AEBFF9BF,3,0,【第壱章】 戻れぬ想い 後,0,[Chapter 1] Irretrievable Memories III,0,【第壹章】 無處可歸的念想 後
270,AFBC793B,63,0,【第伍章】 亡國の縁 前,0,[Chapter 5] Fate of a Fallen Nation I,0,【第伍章】 亡國之緣 前
271,B2716FAF,99,0,【第七章】 シスの絡み酒,0,[Chapter 7] Shis' Tipsy Tangent,0,【第七章】 希絲發酒瘋
272,B3CC20B1,198,0,【第拾伍章】 兄として,0,[Chapter 15] As a Brother,0,【第拾伍章】 身為哥哥
273,B44B4C67,226,0,【最終章】 神話の始まり 後-7,0,[Final Chapter] The Beginning of a Myth II - 7,0,【最終章】 神話的開端 後-7
274,B44E33C2,57,0,【第伍章】 妹として……,0,[Chapter 5] As a Sister,0,【第伍章】 身為妹妹……
275,B51AA35D,261,2,【第拾六章】 浄化の光 中,2,[Chapter 16] The Purifying Light II,2,【第拾六章】 淨化之光 中
276,B5663D94,18,0,【第壱章】 運命の出撃,0,[Chapter 1] Fated Deployment,0,【第壹章】 命運的出擊
277,B5A5FF26,82,0,【第六章】 アンジュ出陣 前,0,[Chapter 6] Anju Goes Into Battle I,0,【第六章】 杏樹出陣 前
278,B5EC5F59,353,0,地獄からの使者 後,0,Messenger from Denebokshiri II,0,來自地獄的使者 後
279,B69867AE,196,0,【第拾伍章】 溢れ出る災厄,0,[Chapter 15] Calamity Unleashed,0,【第拾伍章】 滿溢的災厄
280,B6C2AC2F,68,0,【第伍章】 奏上の時,0,[Chapter 5] Time of Request,0,【第伍章】 奏稟之時
281,B7908CE4,201,0,【第拾七章】 砕かれた真実 前,0,[Chapter 17] Shattered Truth I,0,【第拾七章】 破碎的真實 前
282,B7ADE89B,176,0,【第拾伍章】 皇女の素顔,0,[Chapter 15] The Princess' True Face,0,【第拾伍章】 皇女的真實面貌
283,B82A8400,72,0,【第六章】 過剰な奉仕,0,[Chapter 6] Excessive Devotion,0,【第六章】 過頭的奉獻
284,B8F842AC,197,0,【第拾伍章】 大海嘯,0,[Chapter 15] The Great Wave,0,【第拾伍章】 大海嘯
285,BA3F3358,132,0,【第拾章】 シャッホロの参戦 ［モノローグ］,0,[Chapter 10] Shyahoro Joins the Fray [Monologue],0,【第拾章】 夏赫羅參戰［獨白］
286,BADD3981,244,0,【第四章】 対なるもの 中-1 ［ビジュアルシネマ］,0,[Chapter 4] Mirror Opposites II - 1 [Cinematic],0,【第肆章】 成對之物 中-1 ［視覺影片］
287,BCCC5593,131,0,【第拾章】 強襲 前,0,[Chapter 10] Assault I,0,【第拾章】 強襲 前
288,BDAC05B3,199,0,【第拾六章】 目覚めの地にて ［モノローグ］,0,[Chapter 16] In the Land of Awakening [Monologue],0,【第拾六章】 於覺醒之地 ［獨白］
289,BDEF173F,75,0,【第六章】 指圧の心,0,[Chapter 6] The Art of Acupressure,0,【第六章】 指壓之心
290,BE666B9C,74,0,【第六章】 アトゥイのやり方,0,[Chapter 6] Atuy's Way,0,【第六章】 阿圖依的做法
291,C019B4D6,191,0,【第拾伍章】 追跡 ［モノローグ］,0,[Chapter 15] Pursuit [Monologue],0,【第拾伍章】 追蹤 ［獨白］
292,C04E0E41,47,0,【第四章】 神代文字を学ぶ 弐,0,[Chapter 4] Learning Eldscript II,0,【第肆章】 學習神代文字 貳
293,C1CA99FC,7,0,【第壱章】 回復は遠く,0,[Chapter 1] Recovery is Far Off,0,【第壹章】 不容樂觀
294,C21D93CB,260,3,【第拾六章】 浄化の光 前,3,[Chapter 16] The Purifying Light I,3,【第拾六章】 淨化之光 前
295,C2F42A82,91,0,【第七章】 真説・オオオカ裁き,0,[Chapter 7] A True Tale: The Oooka's Judgement,0,【第七章】 真說‧制裁大岡
296,C364FDE9,86,0,【第七章】 女の武器とは,0,[Chapter 7] A Woman's Weapon,0,【第七章】 所謂女人的武器
297,C3DA5508,178,0,【第拾伍章】 宝物庫の二人,0,[Chapter 15] The Treasure Vault Twosome,0,【第拾伍章】 寶物庫的兩人
298,C3E8346C,269,73,【第壱章】 近衛衆合流 後-1,73,[Chapter 1] Combining Forces III - 1,73,【第壹章】 與近衛眾會合 後-1
299,C4A7DB15,81,0,【第六章】 ルモイの関 ［モノローグ］,0,[Chapter 6] Rumoy Pass [Monologue],0,【第六章】 魯摩伊關卡 ［獨白］
300,C5B56EA8,122,0,【第九章】 新たな門出 ［モノローグ］,0,[Chapter 9] Off on a New Journey [Monologue],0,【第九章】 新的起點 ［獨白］
301,C606D23C,96,0,【第七章】 クジュウリとの同盟 ［モノローグ］,0,[Chapter 7] Alliance with Kujyuri [Monologue],0,【第七章】 與九重里結盟 ［獨白］
302,C761C5D1,217,0,【第拾八章】 最後の解放 後-2,0,[Chapter 18] Final Release III - 2,0,【第拾八章】 最後的解放 後-2
303,C782E8CC,124,0,【第拾章】 風呂にかける情熱 参,0,[Chapter 10] Bathhouse Passion II,0,【第拾章】 對入浴的熱情 參
304,C790000A,183,0,【第拾伍章】 大いなる父,0,[Chapter 15] Onvitaikayan,0,【第拾伍章】 偉大之父
305,C7F7D0A6,206,0,【第拾七章】 深淵より来る声 後-2,0,[Chapter 17] Voice from the Abyss II - 2,0,【第拾七章】 來自深淵的呼喚 後-2
306,C852EDF0,138,0,【第拾壱章】 妄執の炎 前-2 ［モノローグ］,0,[Chapter 11] Flames of Delusion I - 2 [Monologue],0,【第拾壹章】 執念火炎 前-2 ［獨白］
307,C89BAB1C,350,0,修羅の大弓 前,0,Savage Greatbow I,0,修羅大弓 前
308,C9B88262,79,0,【第六章】 薬師と双子,0,[Chapter 6] The Apothecary and the Twins,0,【第六章】 藥師與雙胞胎
309,CA52F21D,214,0,【第拾八章】 最後の解放-3,0,[Chapter 18] Final Release - 3,0,【第拾八章】 最後的解放-3
310,CBA2EA91,188,0,【第拾伍章】 人を継ぐ者 中,0,[Chapter 15] Heir to Humanity II,0,【第拾伍章】 前人的繼承者 中
311,CC012800,19,0,【第壱章】 義賊の矜持 前,0,[Chapter 1] Pride of a Gentleman Thief I,0,【第壹章】 義賊的尊嚴 前
312,CD6BAF89,251,0,【第拾八章】 最後の解放 後-3 ［ビジュアルシネマ］,0,[Chapter 18] Final Release III - 3 [Cinematic],0,【第拾八章】 最後的解放 後-3 ［視覺影片］
313,CDDA0917,245,0,【第四章】 対なるもの 中-3 ［ビジュアルシネマ］,0,[Chapter 4] Mirror Opposites II - 3 [Cinematic],0,【第肆章】 成對之物 中-3 ［視覺影片］
