group_key,is_rep,priority,group_size,jp_type,section,index,id_hex,slot,ja,ja_tpl,locks
ろ？,0,62,2,normal,0,53,2851B74E,text2,\x9Fろ？,{{L000}}ろ？,"[""\\x9F""]"
、ついコッチまで不安になっちまったじゃねぇか,1,102,1,normal,0,53,2851B74E,text3,\x81\x9C、ついコッチまで不安になっちまったじゃねぇか,{{L000}}{{L001}}、ついコッチまで不安になっちまったじゃねぇか,"[""\\x81"", ""\\x9C""]"
や、あれは……何て言うか、勘違いというかな,1,81,2,normal,0,54,80E5B59E,text1,や、あれは……何て言うか、勘違いというかな,や、あれは……何て言うか、勘違いというかな,[]
や、あれは……何て言うか、勘違いというかな,0,81,2,normal,0,54,80E5B59E,text2,や、あれは……何て言うか、勘違いというかな,や、あれは……何て言うか、勘違いというかな,[]
というかな,1,95,2,normal,0,54,80E5B59E,text3,\x81\x84というかな,{{L000}}{{L001}}というかな,"[""\\x81"", ""\\x84""]"
というかな,0,95,2,normal,0,54,80E5B59E,text4,\x84というかな,{{L000}}というかな,"[""\\x84""]"
いうかな,1,64,2,normal,0,55,A5B70717,text1,\x81\xA8いうかな,{{L000}}{{L001}}いうかな,"[""\\x81"", ""\\xA8""]"
いうかな,0,64,2,normal,0,55,A5B70717,text2,\x81\xA8いうかな,{{L000}}{{L001}}いうかな,"[""\\x81"", ""\\xA8""]"
前に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,1,110,1,normal,0,55,A5B70717,text3,前に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,前に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,[]
に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,1,120,3,normal,0,55,A5B70717,text4,\x89\x8Dに、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,{{L000}}{{L001}}に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,"[""\\x89"", ""\\x8D""]"
に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,0,120,3,normal,0,56,CD2D1495,text1,に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,[]
に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,0,120,3,normal,0,56,CD2D1495,text2,に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,に、アレよりもっともっとデカイ奴に襲われたんだ。まぁ、その時は間一髪で助かったが,[]
われたんだ。まぁ、その時は間一髪で助かったが,1,112,2,normal,0,56,CD2D1495,text3,\xA5\xB2われたんだ。まぁ、その時は間一髪で助かったが,{{L000}}{{L001}}われたんだ。まぁ、その時は間一髪で助かったが,"[""\\xA5"", ""\\xB2""]"
われたんだ。まぁ、その時は間一髪で助かったが,0,112,2,normal,0,56,CD2D1495,text4,\xB2われたんだ。まぁ、その時は間一髪で助かったが,{{L000}}われたんだ。まぁ、その時は間一髪で助かったが,"[""\\xB2""]"
れたんだ。まぁ、その時は間一髪で助かったが,1,81,2,normal,0,57,0671C730,text1,\x82\x8Fれたんだ。まぁ、その時は間一髪で助かったが,{{L000}}{{L001}}れたんだ。まぁ、その時は間一髪で助かったが,"[""\\x82"", ""\\x8F""]"
れたんだ。まぁ、その時は間一髪で助かったが,0,81,2,normal,0,57,0671C730,text2,\x82\x8Fれたんだ。まぁ、その時は間一髪で助かったが,{{L000}}{{L001}}れたんだ。まぁ、その時は間一髪で助かったが,"[""\\x82"", ""\\x8F""]"
間一髪で助かったが,1,99,2,normal,0,57,0671C730,text3,\xAF間一髪で助かったが,{{L000}}間一髪で助かったが,"[""\\xAF""]"
間一髪で助かったが,0,99,2,normal,0,57,0671C730,text4,間一髪で助かったが,間一髪で助かったが,[]
一髪で助かったが,1,68,2,normal,0,58,F57A96A4,text1,\x93一髪で助かったが,{{L000}}一髪で助かったが,"[""\\x93""]"
一髪で助かったが,0,68,2,normal,0,58,F57A96A4,text2,\x93一髪で助かったが,{{L000}}一髪で助かったが,"[""\\x93""]"
なヤツ等だと知ってたら、ここまで慎重にはならかった,1,115,2,normal,0,58,F57A96A4,text3,\x82\x93なヤツ等だと知ってたら、ここまで慎重にはならかった#@－－#,{{L000}}{{L001}}なヤツ等だと知ってたら、ここまで慎重にはならかった{{L002}},"[""\\x82"", ""\\x93"", ""#@－－#""]"
なヤツ等だと知ってたら、ここまで慎重にはならかった,0,115,2,normal,0,58,F57A96A4,text4,\x93なヤツ等だと知ってたら、ここまで慎重にはならかった#@－－#,{{L000}}なヤツ等だと知ってたら、ここまで慎重にはならかった{{L001}},"[""\\x93"", ""#@－－#""]"
ヤツ等だと知ってたら、ここまで慎重にはならかった,1,84,2,normal,0,59,3E264501,text1,\x81\xAAヤツ等だと知ってたら、ここまで慎重にはならかった#@－－#,{{L000}}{{L001}}ヤツ等だと知ってたら、ここまで慎重にはならかった{{L002}},"[""\\x81"", ""\\xAA"", ""#@－－#""]"
ヤツ等だと知ってたら、ここまで慎重にはならかった,0,84,2,normal,0,59,3E264501,text2,\x81\xAAヤツ等だと知ってたら、ここまで慎重にはならかった#@－－#,{{L000}}{{L001}}ヤツ等だと知ってたら、ここまで慎重にはならかった{{L002}},"[""\\x81"", ""\\xAA"", ""#@－－#""]"
ん？ 何か急に空気が変わった？,1,105,2,normal,0,59,3E264501,text3,\x80\xA6ん？　何か急に空気が変わった？,{{L000}}{{L001}}ん？　何か急に空気が変わった？,"[""\\x80"", ""\\xA6""]"
ん？ 何か急に空気が変わった？,0,105,2,normal,0,59,3E264501,text4,\xA6ん？　何か急に空気が変わった？,{{L000}}ん？　何か急に空気が変わった？,"[""\\xA6""]"
？ 何か急に空気が変わった？,1,74,2,normal,0,60,B8B237AF,text1,\x82\x93？　何か急に空気が変わった？,{{L000}}{{L001}}？　何か急に空気が変わった？,"[""\\x82"", ""\\x93""]"
？ 何か急に空気が変わった？,0,74,2,normal,0,60,B8B237AF,text2,\x82\x93？　何か急に空気が変わった？,{{L000}}{{L001}}？　何か急に空気が変わった？,"[""\\x82"", ""\\x93""]"
あ、ああ、同じような外見でもっと巨大なヤツだが……,1,95,1,normal,0,60,B8B237AF,text4,あ、ああ、同じような外見でもっと巨大なヤツだが……,あ、ああ、同じような外見でもっと巨大なヤツだが……,[]
、ああ、同じような外見でもっと巨大なヤツだが……,1,84,2,normal,0,61,3A2FBD44,text1,\x82、ああ、同じような外見でもっと巨大なヤツだが……,{{L000}}、ああ、同じような外見でもっと巨大なヤツだが……,"[""\\x82""]"
、ああ、同じような外見でもっと巨大なヤツだが……,0,84,2,normal,0,61,3A2FBD44,text2,\x82、ああ、同じような外見でもっと巨大なヤツだが……,{{L000}}、ああ、同じような外見でもっと巨大なヤツだが……,"[""\\x82""]"
うな外見でもっと巨大なヤツだが……,1,97,1,normal,0,61,3A2FBD44,text3,うな外見でもっと巨大なヤツだが……,うな外見でもっと巨大なヤツだが……,[]
な外見でもっと巨大なヤツだが……,1,106,3,normal,0,61,3A2FBD44,text4,\x81\x86な外見でもっと巨大なヤツだが……,{{L000}}{{L001}}な外見でもっと巨大なヤツだが……,"[""\\x81"", ""\\x86""]"
な外見でもっと巨大なヤツだが……,0,106,3,normal,0,62,6B8424D0,text1,な外見でもっと巨大なヤツだが……,な外見でもっと巨大なヤツだが……,[]
な外見でもっと巨大なヤツだが……,0,106,3,normal,0,62,6B8424D0,text2,な外見でもっと巨大なヤツだが……,な外見でもっと巨大なヤツだが……,[]
胴が甲羅の様に硬そうじゃなかったか？,1,98,1,normal,0,62,6B8424D0,text3,胴が甲羅の様に硬そうじゃなかったか？,胴が甲羅の様に硬そうじゃなかったか？,[]
が甲羅の様に硬そうじゃなかったか？,1,107,3,normal,0,62,6B8424D0,text4,\x83\xB4が甲羅の様に硬そうじゃなかったか？,{{L000}}{{L001}}が甲羅の様に硬そうじゃなかったか？,"[""\\x83"", ""\\xB4""]"
が甲羅の様に硬そうじゃなかったか？,0,107,3,normal,0,63,6CB637F3,text1,が甲羅の様に硬そうじゃなかったか？,が甲羅の様に硬そうじゃなかったか？,[]
が甲羅の様に硬そうじゃなかったか？,0,107,3,normal,0,63,6CB637F3,text2,が甲羅の様に硬そうじゃなかったか？,が甲羅の様に硬そうじゃなかったか？,[]
な？ うん、いかにも硬そうに見えたな,1,108,2,normal,0,63,6CB637F3,text3,\x86な？　うん、いかにも硬そうに見えたな,{{L000}}な？　うん、いかにも硬そうに見えたな,"[""\\x86""]"
な？ うん、いかにも硬そうに見えたな,0,108,2,normal,0,63,6CB637F3,text4,な？　うん、いかにも硬そうに見えたな,な？　うん、いかにも硬そうに見えたな,[]
？ うん、いかにも硬そうに見えたな,1,77,2,normal,0,64,3EE3B5EC,text1,\xAA？　うん、いかにも硬そうに見えたな,{{L000}}？　うん、いかにも硬そうに見えたな,"[""\\xAA""]"
？ うん、いかにも硬そうに見えたな,0,77,2,normal,0,64,3EE3B5EC,text2,\xAA？　うん、いかにも硬そうに見えたな,{{L000}}？　うん、いかにも硬そうに見えたな,"[""\\xAA""]"
硬そうに見えたな,1,88,1,normal,0,64,3EE3B5EC,text3,硬そうに見えたな,硬そうに見えたな,[]
そうに見えたな,1,97,3,normal,0,64,3EE3B5EC,text4,\xA1\xACそうに見えたな,{{L000}}{{L001}}そうに見えたな,"[""\\xA1"", ""\\xAC""]"
そうに見えたな,0,97,3,normal,0,65,2692BE2A,text1,そうに見えたな,そうに見えたな,[]
そうに見えたな,0,97,3,normal,0,65,2692BE2A,text2,そうに見えたな,そうに見えたな,[]
見えたな,1,94,2,normal,0,65,2692BE2A,text3,\x81\xAB見えたな,{{L000}}{{L001}}見えたな,"[""\\x81"", ""\\xAB""]"
見えたな,0,94,2,normal,0,65,2692BE2A,text4,\xAB見えたな,{{L000}}見えたな,"[""\\xAB""]"
えたな,1,63,2,normal,0,66,40A97713,text1,\xA6\x8Bえたな,{{L000}}{{L001}}えたな,"[""\\xA6"", ""\\x8B""]"
えたな,0,63,2,normal,0,66,40A97713,text2,\xA6\x8Bえたな,{{L000}}{{L001}}えたな,"[""\\xA6"", ""\\x8B""]"
がなぁ,1,93,2,normal,0,66,40A97713,text3,\x81\xA0がなぁ,{{L000}}{{L001}}がなぁ,"[""\\x81"", ""\\xA0""]"
がなぁ,0,93,2,normal,0,66,40A97713,text4,\xA0がなぁ,{{L000}}がなぁ,"[""\\xA0""]"
なぁ,1,62,2,normal,0,67,EDCE6D8F,text1,\x81\x8Cなぁ,{{L000}}{{L001}}なぁ,"[""\\x81"", ""\\x8C""]"
なぁ,0,62,2,normal,0,67,EDCE6D8F,text2,\x81\x8Cなぁ,{{L000}}{{L001}}なぁ,"[""\\x81"", ""\\x8C""]"
だとしたらヤベエぞ,1,99,2,normal,0,67,EDCE6D8F,text3,\x80\x80だとしたらヤベエぞ#@－－#,{{L000}}{{L001}}だとしたらヤベエぞ{{L002}},"[""\\x80"", ""\\x80"", ""#@－－#""]"
だとしたらヤベエぞ,0,99,2,normal,0,67,EDCE6D8F,text4,\x80だとしたらヤベエぞ#@－－#,{{L000}}だとしたらヤベエぞ{{L001}},"[""\\x80"", ""#@－－#""]"
としたらヤベエぞ,1,68,2,normal,0,68,59B24652,text1,\x81\xA0としたらヤベエぞ#@－－#,{{L000}}{{L001}}としたらヤベエぞ{{L002}},"[""\\x81"", ""\\xA0"", ""#@－－#""]"
としたらヤベエぞ,0,68,2,normal,0,68,59B24652,text2,\x81\xA0としたらヤベエぞ#@－－#,{{L000}}{{L001}}としたらヤベエぞ{{L002}},"[""\\x81"", ""\\xA0"", ""#@－－#""]"
だった。 藪の中から巨大な何かが飛び出し、 近くにいた男の前で巨大なのようなモノが交差する。,1,120,2,normal,0,70,F2534E9B,text3,"\x81\xA8だった。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な<鋏:ハサミ>のようなモノが交差する。","{{L000}}{{L001}}だった。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な{{L002}}のようなモノが交差する。","[""\\x81"", ""\\xA8"", ""<鋏:ハサミ>""]"
だった。 藪の中から巨大な何かが飛び出し、 近くにいた男の前で巨大なのようなモノが交差する。,0,120,2,normal,0,70,F2534E9B,text4,"\xA8だった。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な<鋏:ハサミ>のようなモノが交差する。","{{L000}}だった。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な{{L001}}のようなモノが交差する。","[""\\xA8"", ""<鋏:ハサミ>""]"
った。 藪の中から巨大な何かが飛び出し、 近くにいた男の前で巨大なのようなモノが交差する。,1,90,2,normal,0,71,0FE8E1D4,text1,"\x81\xA0った。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な<鋏:ハサミ>のようなモノが交差する。","{{L000}}{{L001}}った。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な{{L002}}のようなモノが交差する。","[""\\x81"", ""\\xA0"", ""<鋏:ハサミ>""]"
った。 藪の中から巨大な何かが飛び出し、 近くにいた男の前で巨大なのようなモノが交差する。,0,90,2,normal,0,71,0FE8E1D4,text2,"\x81\xA0った。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な<鋏:ハサミ>のようなモノが交差する。","{{L000}}{{L001}}った。
藪の中から巨大な何かが飛び出し、
近くにいた男の前で巨大な{{L002}}のようなモノが交差する。","[""\\x81"", ""\\xA0"", ""<鋏:ハサミ>""]"
ミ>のようなモノが交差する。,1,104,2,normal,0,71,0FE8E1D4,text3,\x82\xB5ミ>のようなモノが交差する。,{{L000}}{{L001}}ミ>のようなモノが交差する。,"[""\\x82"", ""\\xB5""]"
ミ>のようなモノが交差する。,0,104,2,normal,0,71,0FE8E1D4,text4,\xB5ミ>のようなモノが交差する。,{{L000}}ミ>のようなモノが交差する。,"[""\\xB5""]"
>のようなモノが交差する。,1,73,2,normal,0,72,390F9D3E,text1,\x83\x9F>のようなモノが交差する。,{{L000}}{{L001}}>のようなモノが交差する。,"[""\\x83"", ""\\x9F""]"
>のようなモノが交差する。,0,73,2,normal,0,72,390F9D3E,text2,\x83\x9F>のようなモノが交差する。,{{L000}}{{L001}}>のようなモノが交差する。,"[""\\x83"", ""\\x9F""]"
差する。,1,94,2,normal,0,72,390F9D3E,text3,\xBA\xA4差する。,{{L000}}{{L001}}差する。,"[""\\xBA"", ""\\xA4""]"
差する。,0,94,2,normal,0,72,390F9D3E,text4,\xA4差する。,{{L000}}差する。,"[""\\xA4""]"
する。,0,103,3,normal,0,73,BD03FC3C,text1,\xB7\xAEする。,{{L000}}{{L001}}する。,"[""\\xB7"", ""\\xAE""]"
する。,0,103,3,normal,0,73,BD03FC3C,text2,\xB7\xAEする。,{{L000}}{{L001}}する。,"[""\\xB7"", ""\\xAE""]"
する。,1,103,3,normal,8,117,19EA80FD,text3,する。,する。,[]
交叉。,1,68,1,kanji_term,0,75,F0CB5D37,text3,交叉。,交叉。,[]
間も無く、ナニカが宙に舞い上がった。,1,108,2,normal,0,78,CAC13C47,text3,\x8B間も無く、ナニカが宙に舞い上がった。,{{L000}}間も無く、ナニカが宙に舞い上がった。,"[""\\x8B""]"
間も無く、ナニカが宙に舞い上がった。,0,108,2,normal,0,78,CAC13C47,text4,間も無く、ナニカが宙に舞い上がった。,間も無く、ナニカが宙に舞い上がった。,[]
も無く、ナニカが宙に舞い上がった。,1,77,2,normal,0,79,9894BE58,text1,\x93も無く、ナニカが宙に舞い上がった。,{{L000}}も無く、ナニカが宙に舞い上がった。,"[""\\x93""]"
も無く、ナニカが宙に舞い上がった。,0,77,2,normal,0,79,9894BE58,text2,\x93も無く、ナニカが宙に舞い上がった。,{{L000}}も無く、ナニカが宙に舞い上がった。,"[""\\x93""]"
ぁぁぁぁぁぁぁぁぁぁぁぁッ！！,1,105,2,normal,0,83,91EED619,text3,\x81\x81ぁぁぁぁぁぁぁぁぁぁぁぁッ！！,{{L000}}{{L001}}ぁぁぁぁぁぁぁぁぁぁぁぁッ！！,"[""\\x81"", ""\\x81""]"
ぁぁぁぁぁぁぁぁぁぁぁぁッ！！,0,105,2,normal,0,83,91EED619,text4,\x81ぁぁぁぁぁぁぁぁぁぁぁぁッ！！,{{L000}}ぁぁぁぁぁぁぁぁぁぁぁぁッ！！,"[""\\x81""]"
ぁぁぁぁぁぁぁぁぁぁぁッ！！,1,74,2,normal,0,84,3DDE8356,text1,\x81\x81ぁぁぁぁぁぁぁぁぁぁぁッ！！,{{L000}}{{L001}}ぁぁぁぁぁぁぁぁぁぁぁッ！！,"[""\\x81"", ""\\x81""]"
